,timestamp,energy,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp.1,weekday,hour
1179,2015-02-19 10:00:00,26.96,10:51 AM,18.3,0.6,31.0,1018.2,16.1,East,7.4,-,,,Mostly Cloudy,90,2015-02-19 17:51:00<br />,2015-02-19 10:51:00,4,10
1180,2015-02-19 11:00:00,29.63,11:51 AM,20.6,0.0,25.0,1017.7,16.1,ESE,9.3,-,,,Mostly Cloudy,110,2015-02-19 18:51:00<br />,2015-02-19 11:51:00,4,11
1181,2015-02-19 12:00:00,38.33,12:51 PM,22.8,-1.1,20.0,1016.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-19 19:51:00<br />,2015-02-19 12:51:00,4,12
1182,2015-02-19 13:00:00,46.19,1:51 PM,25.0,-2.8,16.0,1015.2,16.1,South,5.6,-,,,Mostly Cloudy,170,2015-02-19 20:51:00<br />,2015-02-19 13:51:00,4,13
1183,2015-02-19 14:00:00,43.8,2:51 PM,25.0,-3.3,15.0,1014.2,16.1,West,7.4,-,,,Mostly Cloudy,270,2015-02-19 21:51:00<br />,2015-02-19 14:51:00,4,14
1184,2015-02-19 15:00:00,43.4,3:51 PM,26.1,-5.6,12.0,1013.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-19 22:51:00<br />,2015-02-19 15:51:00,4,15
1185,2015-02-19 16:00:00,45.75,4:51 PM,26.1,-5.0,13.0,1013.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-19 23:51:00<br />,2015-02-19 16:51:00,4,16
1186,2015-02-19 17:00:00,44.03,5:51 PM,25.6,-3.3,15.0,1012.8,16.1,WSW,7.4,-,,,Mostly Cloudy,240,2015-02-20 00:51:00<br />,2015-02-19 17:51:00,4,17
1187,2015-02-19 18:00:00,40.56,6:51 PM,25.0,-2.2,17.0,1013.3,16.1,WNW,7.4,-,,,Mostly Cloudy,290,2015-02-20 01:51:00<br />,2015-02-19 18:51:00,4,18
1188,2015-02-19 19:00:00,47.87,7:51 PM,22.8,-1.1,20.0,1013.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-20 02:51:00<br />,2015-02-19 19:51:00,4,19
1189,2015-02-19 20:00:00,47.02,8:51 PM,20.6,-0.6,24.0,1013.5,16.1,ESE,7.4,-,,,Scattered Clouds,110,2015-02-20 03:51:00<br />,2015-02-19 20:51:00,4,20
1190,2015-02-19 21:00:00,45.57,9:51 PM,18.9,0.6,29.0,1013.8,16.1,ESE,9.3,-,,,Mostly Cloudy,110,2015-02-20 04:51:00<br />,2015-02-19 21:51:00,4,21
1191,2015-02-19 22:00:00,42.68,10:51 PM,16.7,1.1,35.0,1013.9,16.1,SE,11.1,-,,,Mostly Cloudy,130,2015-02-20 05:51:00<br />,2015-02-19 22:51:00,4,22
1192,2015-02-19 23:00:00,41.57,11:51 PM,16.7,1.1,35.0,1013.8,16.1,East,11.1,-,,,Scattered Clouds,100,2015-02-20 06:51:00<br />,2015-02-19 23:51:00,4,23
1193,2015-02-20 00:00:00,41.06,12:51 AM,16.1,1.1,36.0,1013.6,16.1,East,13.0,-,,,Scattered Clouds,100,2015-02-20 07:51:00<br />,2015-02-20 00:51:00,5,0
1194,2015-02-20 01:00:00,39.57,1:51 AM,15.0,1.1,39.0,1013.6,16.1,East,11.1,-,,,Scattered Clouds,100,2015-02-20 08:51:00<br />,2015-02-20 01:51:00,5,1
1195,2015-02-20 02:00:00,41.57,2:51 AM,14.4,1.1,41.0,1013.5,16.1,East,9.3,-,,,Scattered Clouds,100,2015-02-20 09:51:00<br />,2015-02-20 02:51:00,5,2
1196,2015-02-20 03:00:00,35.31,3:51 AM,13.9,0.0,39.0,1012.6,16.1,East,18.5,-,,,Scattered Clouds,90,2015-02-20 10:51:00<br />,2015-02-20 03:51:00,5,3
1197,2015-02-20 04:00:00,33.62,4:51 AM,13.9,0.6,40.0,1012.4,16.1,ESE,7.4,-,,,Scattered Clouds,120,2015-02-20 11:51:00<br />,2015-02-20 04:51:00,5,4
1198,2015-02-20 05:00:00,28.03,5:51 AM,13.3,1.7,45.0,1012.4,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-02-20 12:51:00<br />,2015-02-20 05:51:00,5,5
1199,2015-02-20 06:00:00,27.73,6:51 AM,13.3,1.1,44.0,1012.7,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-02-20 13:51:00<br />,2015-02-20 06:51:00,5,6
1200,2015-02-20 07:00:00,27.23,7:51 AM,13.9,0.6,40.0,1013.5,16.1,ESE,11.1,-,,,Overcast,110,2015-02-20 14:51:00<br />,2015-02-20 07:51:00,5,7
1201,2015-02-20 08:00:00,25.55,8:51 AM,16.1,0.6,35.0,1013.6,16.1,ESE,13.0,-,,,Overcast,120,2015-02-20 15:51:00<br />,2015-02-20 08:51:00,5,8
1202,2015-02-20 09:00:00,27.27,9:51 AM,18.3,0.0,29.0,1013.5,16.1,East,9.3,-,,,Overcast,100,2015-02-20 16:51:00<br />,2015-02-20 09:51:00,5,9
1203,2015-02-20 10:00:00,26.3,10:51 AM,19.4,0.0,27.0,1013.3,16.1,East,11.1,-,,,Overcast,90,2015-02-20 17:51:00<br />,2015-02-20 10:51:00,5,10
1204,2015-02-20 11:00:00,27.78,11:51 AM,21.1,0.0,25.0,1012.7,16.1,East,9.3,-,,,Mostly Cloudy,100,2015-02-20 18:51:00<br />,2015-02-20 11:51:00,5,11
1205,2015-02-20 12:00:00,36.86,12:51 PM,23.9,-0.6,20.0,1011.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-20 19:51:00<br />,2015-02-20 12:51:00,5,12
1206,2015-02-20 13:00:00,39.14,1:51 PM,23.9,-0.6,20.0,1010.8,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-20 20:51:00<br />,2015-02-20 13:51:00,5,13
1207,2015-02-20 14:00:00,36.55,2:51 PM,24.4,-1.1,19.0,1010.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-20 21:51:00<br />,2015-02-20 14:51:00,5,14
1208,2015-02-20 15:00:00,38.05,3:51 PM,25.6,-0.6,18.0,1009.7,16.1,Calm,Calm,-,,,Overcast,0,2015-02-20 22:51:00<br />,2015-02-20 15:51:00,5,15
1209,2015-02-20 16:00:00,38.77,4:51 PM,25.0,-0.6,19.0,1009.3,16.1,SSW,5.6,-,,,Overcast,200,2015-02-20 23:51:00<br />,2015-02-20 16:51:00,5,16
1210,2015-02-20 17:00:00,43.22,5:51 PM,24.4,0.0,20.0,1009.2,16.1,South,7.4,-,,,Overcast,180,2015-02-21 00:51:00<br />,2015-02-20 17:51:00,5,17
1211,2015-02-20 18:00:00,47.04,6:51 PM,23.3,0.0,21.0,1009.4,16.1,Calm,Calm,-,,,Overcast,0,2015-02-21 01:51:00<br />,2015-02-20 18:51:00,5,18
1212,2015-02-20 19:00:00,47.37,7:51 PM,22.8,0.0,22.0,1009.8,16.1,Calm,Calm,-,,,Overcast,0,2015-02-21 02:51:00<br />,2015-02-20 19:51:00,5,19
1213,2015-02-20 20:00:00,44.98,8:51 PM,21.1,1.7,28.0,1009.8,16.1,ESE,5.6,-,,,Overcast,120,2015-02-21 03:51:00<br />,2015-02-20 20:51:00,5,20
1214,2015-02-20 21:00:00,40.72,9:51 PM,20.0,2.2,31.0,1010.0,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-21 04:51:00<br />,2015-02-20 21:51:00,5,21
1215,2015-02-20 22:00:00,40.01,10:51 PM,18.3,2.8,36.0,1010.4,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-02-21 05:51:00<br />,2015-02-20 22:51:00,5,22
1216,2015-02-20 23:00:00,38.13,11:51 PM,17.8,3.3,38.0,1010.5,16.1,East,5.6,-,,,Scattered Clouds,100,2015-02-21 06:51:00<br />,2015-02-20 23:51:00,5,23
1217,2015-02-21 00:00:00,37.25,12:51 AM,17.2,3.3,40.0,1010.4,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-02-21 07:51:00<br />,2015-02-21 00:51:00,6,0
1218,2015-02-21 01:00:00,36.89,1:51 AM,16.7,3.3,41.0,1010.3,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-02-21 08:51:00<br />,2015-02-21 01:51:00,6,1
1219,2015-02-21 02:00:00,37.63,2:51 AM,15.6,3.3,44.0,1010.3,16.1,ENE,9.3,-,,,Mostly Cloudy,70,2015-02-21 09:51:00<br />,2015-02-21 02:51:00,6,2
1220,2015-02-21 03:00:00,32.96,3:51 AM,14.4,3.3,47.0,1009.6,16.1,East,16.7,-,,,Clear,80,2015-02-21 10:51:00<br />,2015-02-21 03:51:00,6,3
1221,2015-02-21 04:00:00,30.43,4:51 AM,13.3,2.8,49.0,1009.6,16.1,ESE,11.1,-,,,Clear,110,2015-02-21 11:51:00<br />,2015-02-21 04:51:00,6,4
1222,2015-02-21 05:00:00,28.0,5:51 AM,13.3,3.3,51.0,1010.0,16.1,East,11.1,-,,,Scattered Clouds,90,2015-02-21 12:51:00<br />,2015-02-21 05:51:00,6,5
1223,2015-02-21 06:00:00,28.94,6:51 AM,12.8,2.8,51.0,1010.5,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-02-21 13:51:00<br />,2015-02-21 06:51:00,6,6
1224,2015-02-21 07:00:00,25.18,7:51 AM,13.3,3.3,51.0,1011.1,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-02-21 14:51:00<br />,2015-02-21 07:51:00,6,7
1225,2015-02-21 08:00:00,28.81,8:51 AM,16.1,3.3,42.0,1011.4,16.1,East,16.7,-,,,Mostly Cloudy,80,2015-02-21 15:51:00<br />,2015-02-21 08:51:00,6,8
1226,2015-02-21 09:00:00,26.19,9:51 AM,18.3,3.9,39.0,1011.4,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-02-21 16:51:00<br />,2015-02-21 09:51:00,6,9
1227,2015-02-21 10:00:00,24.89,10:51 AM,21.1,2.8,30.0,1011.3,16.1,ESE,9.3,-,,,Mostly Cloudy,110,2015-02-21 17:51:00<br />,2015-02-21 10:51:00,6,10
1228,2015-02-21 11:00:00,25.04,11:51 AM,22.8,1.7,25.0,1010.7,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-02-21 18:51:00<br />,2015-02-21 11:51:00,6,11
1229,2015-02-21 12:00:00,24.65,12:51 PM,23.9,1.1,22.0,1009.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-21 19:51:00<br />,2015-02-21 12:51:00,6,12
1230,2015-02-21 13:00:00,24.62,1:51 PM,24.4,0.6,21.0,1007.9,16.1,Variable,11.1,-,,,Mostly Cloudy,0,2015-02-21 20:51:00<br />,2015-02-21 13:51:00,6,13
1231,2015-02-21 14:00:00,29.49,2:51 PM,24.4,0.6,21.0,1007.5,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-02-21 21:51:00<br />,2015-02-21 14:51:00,6,14
1232,2015-02-21 15:00:00,38.51,3:51 PM,25.6,1.1,20.0,1006.8,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-21 22:51:00<br />,2015-02-21 15:51:00,6,15
1233,2015-02-21 16:00:00,37.84,4:51 PM,25.6,1.1,20.0,1006.4,16.1,WSW,9.3,-,,,Mostly Cloudy,250,2015-02-21 23:51:00<br />,2015-02-21 16:51:00,6,16
1234,2015-02-21 17:00:00,39.72,5:51 PM,25.0,1.7,22.0,1006.0,16.1,West,5.6,-,,,Mostly Cloudy,270,2015-02-22 00:51:00<br />,2015-02-21 17:51:00,6,17
1235,2015-02-21 18:00:00,40.31,6:51 PM,23.9,2.2,24.0,1006.1,16.1,WSW,7.4,-,,,Mostly Cloudy,250,2015-02-22 01:51:00<br />,2015-02-21 18:51:00,6,18
1236,2015-02-21 19:00:00,40.72,7:51 PM,22.2,2.8,28.0,1006.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-22 02:51:00<br />,2015-02-21 19:51:00,6,19
1237,2015-02-21 20:00:00,39.04,8:51 PM,21.1,3.3,31.0,1006.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-22 03:51:00<br />,2015-02-21 20:51:00,6,20
1238,2015-02-21 21:00:00,37.58,9:51 PM,21.1,3.3,31.0,1007.0,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-22 04:51:00<br />,2015-02-21 21:51:00,6,21
1239,2015-02-21 22:00:00,37.56,10:51 PM,20.0,3.9,35.0,1007.0,16.1,NNE,9.3,-,,,Mostly Cloudy,20,2015-02-22 05:51:00<br />,2015-02-21 22:51:00,6,22
1240,2015-02-21 23:00:00,38.23,11:51 PM,17.8,3.9,40.0,1007.1,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-02-22 06:51:00<br />,2015-02-21 23:51:00,6,23
1241,2015-02-22 00:00:00,40.81,12:51 AM,16.1,4.4,46.0,1007.6,16.1,East,7.4,-,,,Mostly Cloudy,80,2015-02-22 07:51:00<br />,2015-02-22 00:51:00,7,0
1242,2015-02-22 01:00:00,39.43,1:51 AM,16.7,3.9,43.0,1007.5,16.1,East,9.3,-,,,Mostly Cloudy,100,2015-02-22 08:51:00<br />,2015-02-22 01:51:00,7,1
1243,2015-02-22 02:00:00,36.55,2:51 AM,15.6,4.4,47.0,1007.6,16.1,ESE,9.3,-,,,Mostly Cloudy,120,2015-02-22 09:51:00<br />,2015-02-22 02:51:00,7,2
1244,2015-02-22 03:00:00,32.8,3:51 AM,15.0,4.4,49.0,1007.0,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-02-22 10:51:00<br />,2015-02-22 03:51:00,7,3
1245,2015-02-22 04:00:00,25.93,4:51 AM,14.4,4.4,51.0,1007.3,16.1,East,7.4,-,,,Mostly Cloudy,90,2015-02-22 11:51:00<br />,2015-02-22 04:51:00,7,4
1246,2015-02-22 05:00:00,25.45,5:51 AM,13.9,5.0,55.0,1007.5,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-02-22 12:51:00<br />,2015-02-22 05:51:00,7,5
1247,2015-02-22 06:00:00,24.96,6:51 AM,13.3,5.6,60.0,1007.8,16.1,SW,7.4,-,,,Mostly Cloudy,230,2015-02-22 13:51:00<br />,2015-02-22 06:51:00,7,6
1248,2015-02-22 07:00:00,24.36,7:51 AM,13.9,5.0,55.0,1008.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-22 14:51:00<br />,2015-02-22 07:51:00,7,7
1249,2015-02-22 08:00:00,24.18,8:51 AM,15.6,5.0,49.0,1009.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-22 15:51:00<br />,2015-02-22 08:51:00,7,8
1250,2015-02-22 09:00:00,24.77,9:51 AM,17.2,6.7,50.0,1010.2,16.1,West,16.7,-,,,Scattered Clouds,280,2015-02-22 16:51:00<br />,2015-02-22 09:51:00,7,9
1251,2015-02-22 10:00:00,24.72,10:51 AM,19.4,8.3,49.0,1010.1,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-02-22 17:51:00<br />,2015-02-22 10:51:00,7,10
1252,2015-02-22 11:00:00,26.13,11:51 AM,21.1,7.2,41.0,1009.9,16.1,SE,11.1,-,,,Mostly Cloudy,140,2015-02-22 18:51:00<br />,2015-02-22 11:51:00,7,11
1253,2015-02-22 12:00:00,24.42,12:51 PM,21.1,6.7,39.0,1008.9,16.1,North,-9999.0,-,,,Mostly Cloudy,0,2015-02-22 19:51:00<br />,2015-02-22 12:51:00,7,12
1254,2015-02-22 13:00:00,24.86,1:51 PM,21.1,6.7,39.0,1008.1,16.1,WNW,5.6,-,,,Mostly Cloudy,300,2015-02-22 20:51:00<br />,2015-02-22 13:51:00,7,13
1255,2015-02-22 14:00:00,34.83,2:51 PM,21.7,6.7,38.0,1008.2,16.1,SW,13.0,-,,,Mostly Cloudy,220,2015-02-22 21:51:00<br />,2015-02-22 14:51:00,7,14
1256,2015-02-22 15:00:00,42.3,3:51 PM,21.7,7.2,39.0,1008.3,16.1,West,20.4,-,,,Mostly Cloudy,270,2015-02-22 22:51:00<br />,2015-02-22 15:51:00,7,15
1257,2015-02-22 16:00:00,42.6,4:51 PM,20.6,7.8,44.0,1008.3,16.1,WNW,22.2,37.0,,,Mostly Cloudy,300,2015-02-22 23:51:00<br />,2015-02-22 16:51:00,7,16
1258,2015-02-22 17:00:00,41.73,5:51 PM,20.0,7.8,45.0,1008.6,16.1,WNW,16.7,-,,,Mostly Cloudy,290,2015-02-23 00:51:00<br />,2015-02-22 17:51:00,7,17
1259,2015-02-22 18:00:00,42.49,6:51 PM,20.0,7.8,45.0,1008.9,16.1,WNW,9.3,-,,,Mostly Cloudy,290,2015-02-23 01:51:00<br />,2015-02-22 18:51:00,7,18
1260,2015-02-22 19:00:00,43.45,7:51 PM,19.4,7.8,47.0,1009.5,16.1,NW,9.3,-,,,Mostly Cloudy,320,2015-02-23 02:51:00<br />,2015-02-22 19:51:00,7,19
1261,2015-02-22 20:00:00,43.2,8:51 PM,19.4,8.3,49.0,1009.8,16.1,SSW,7.4,-,,,Mostly Cloudy,210,2015-02-23 03:51:00<br />,2015-02-22 20:51:00,7,20
1262,2015-02-22 21:00:00,40.77,9:51 PM,18.9,8.3,50.0,1010.2,16.1,SW,5.6,-,,,Mostly Cloudy,230,2015-02-23 04:51:00<br />,2015-02-22 21:51:00,7,21
1263,2015-02-22 22:00:00,40.17,10:51 PM,17.8,7.2,50.0,1009.6,16.1,SSE,13.0,-,,,Mostly Cloudy,150,2015-02-23 05:51:00<br />,2015-02-22 22:51:00,7,22
1264,2015-02-22 23:00:00,39.92,11:51 PM,17.2,5.6,46.0,1009.6,16.1,SSE,16.7,-,,,Mostly Cloudy,150,2015-02-23 06:51:00<br />,2015-02-22 23:51:00,7,23
1265,2015-02-23 00:00:00,39.72,12:51 AM,17.2,6.1,48.0,1010.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-23 07:51:00<br />,2015-02-23 00:51:00,1,0
1266,2015-02-23 01:00:00,37.16,1:51 AM,16.1,6.1,52.0,1010.1,16.1,SE,9.3,-,,,Mostly Cloudy,140,2015-02-23 08:51:00<br />,2015-02-23 01:51:00,1,1
1267,2015-02-23 02:00:00,35.12,2:51 AM,15.6,6.1,53.0,1010.0,16.1,SSE,14.8,-,,,Mostly Cloudy,160,2015-02-23 09:51:00<br />,2015-02-23 02:51:00,1,2
1268,2015-02-23 03:00:00,25.98,3:51 AM,16.1,6.7,54.0,1010.3,16.1,South,16.7,-,,,Mostly Cloudy,180,2015-02-23 10:51:00<br />,2015-02-23 03:51:00,1,3
1269,2015-02-23 04:00:00,25.4,4:51 AM,16.1,7.2,56.0,1010.9,16.1,SSE,11.1,-,,,Mostly Cloudy,150,2015-02-23 11:51:00<br />,2015-02-23 04:51:00,1,4
1270,2015-02-23 05:00:00,26.01,5:51 AM,16.1,7.8,58.0,1011.3,16.1,South,16.7,-,,,Mostly Cloudy,170,2015-02-23 12:51:00<br />,2015-02-23 05:51:00,1,5
1271,2015-02-23 06:00:00,24.93,6:51 AM,15.6,7.8,60.0,1011.3,16.1,SSE,22.2,-,,,Partly Cloudy,160,2015-02-23 13:51:00<br />,2015-02-23 06:51:00,1,6
1272,2015-02-23 07:00:00,24.82,7:51 AM,15.6,7.2,57.0,1012.5,16.1,South,16.7,-,,,Mostly Cloudy,170,2015-02-23 14:51:00<br />,2015-02-23 07:51:00,1,7
1273,2015-02-23 08:00:00,25.5,8:51 AM,16.7,7.8,56.0,1013.0,16.1,South,31.5,38.9,,,Scattered Clouds,170,2015-02-23 15:51:00<br />,2015-02-23 08:51:00,1,8
1274,2015-02-23 09:00:00,25.0,9:51 AM,18.3,7.2,48.0,1013.5,16.1,South,29.6,37.0,,,Scattered Clouds,170,2015-02-23 16:51:00<br />,2015-02-23 09:51:00,1,9
1275,2015-02-23 10:00:00,25.29,10:51 AM,18.3,7.2,48.0,1014.1,16.1,SSW,22.2,-,,,Mostly Cloudy,200,2015-02-23 17:51:00<br />,2015-02-23 10:51:00,1,10
1276,2015-02-23 11:00:00,27.9,11:51 AM,19.4,7.2,45.0,1014.0,16.1,South,7.4,-,,,Mostly Cloudy,170,2015-02-23 18:51:00<br />,2015-02-23 11:51:00,1,11
1277,2015-02-23 12:00:00,36.42,12:51 PM,20.0,7.8,45.0,1013.7,16.1,SW,14.8,-,0.0,Rain,Light Rain,220,2015-02-23 19:51:00<br />,2015-02-23 12:51:00,1,12
1278,2015-02-23 13:00:00,38.55,1:51 PM,17.8,11.7,67.0,1013.9,16.1,WNW,16.7,-,0.0,,Mostly Cloudy,290,2015-02-23 20:51:00<br />,2015-02-23 13:51:00,1,13
1279,2015-02-23 14:00:00,39.87,2:51 PM,17.8,11.1,65.0,1013.4,16.1,NW,11.1,-,0.0,,Mostly Cloudy,310,2015-02-23 21:51:00<br />,2015-02-23 14:51:00,1,14
1280,2015-02-23 15:00:00,44.31,3:51 PM,17.8,10.6,63.0,1013.7,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-02-23 22:51:00<br />,2015-02-23 15:51:00,1,15
1281,2015-02-23 16:00:00,44.78,4:51 PM,18.3,10.0,58.0,1013.5,16.1,Calm,Calm,-,0.0,,Mostly Cloudy,0,2015-02-23 23:51:00<br />,2015-02-23 16:51:00,1,16
1282,2015-02-23 17:00:00,46.22,5:51 PM,17.8,10.0,60.0,1013.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-02-24 00:51:00<br />,2015-02-23 17:51:00,1,17
1283,2015-02-23 18:00:00,47.01,6:51 PM,17.8,8.9,56.0,1014.1,16.1,SSW,5.6,-,,,Mostly Cloudy,200,2015-02-24 01:51:00<br />,2015-02-23 18:51:00,1,18
1284,2015-02-23 19:00:00,47.45,7:51 PM,17.2,10.0,63.0,1014.4,16.1,North,13.0,-,0.0,,Mostly Cloudy,350,2015-02-24 02:51:00<br />,2015-02-23 19:51:00,1,19
1285,2015-02-23 20:00:00,45.91,8:51 PM,16.1,12.8,81.0,1014.8,16.1,ESE,7.4,-,0.01,Rain,Light Rain,120,2015-02-24 03:51:00<br />,2015-02-23 20:51:00,1,20
1286,2015-02-23 21:00:00,44.06,9:51 PM,16.7,9.4,62.0,1014.8,16.1,NW,9.3,-,0.0,,Mostly Cloudy,320,2015-02-24 04:51:00<br />,2015-02-23 21:51:00,1,21
1287,2015-02-23 22:00:00,44.24,10:51 PM,16.1,9.4,64.0,1014.4,16.1,NW,9.3,-,,,Mostly Cloudy,310,2015-02-24 05:51:00<br />,2015-02-23 22:51:00,1,22
1288,2015-02-23 23:00:00,44.16,11:51 PM,15.0,6.7,58.0,1014.7,16.1,SW,11.1,-,,,Overcast,220,2015-02-24 06:51:00<br />,2015-02-23 23:51:00,1,23
1289,2015-02-24 00:00:00,43.27,12:51 AM,14.4,5.6,56.0,1014.0,16.1,WSW,7.4,-,,,Mostly Cloudy,250,2015-02-24 07:51:00<br />,2015-02-24 00:51:00,2,0
1290,2015-02-24 01:00:00,43.17,1:51 AM,12.8,5.6,62.0,1014.4,16.1,SW,11.1,-,,,Partly Cloudy,230,2015-02-24 08:51:00<br />,2015-02-24 01:51:00,2,1
1291,2015-02-24 02:00:00,43.58,2:51 AM,11.7,5.0,64.0,1014.4,16.1,WSW,11.1,-,,,Scattered Clouds,240,2015-02-24 09:51:00<br />,2015-02-24 02:51:00,2,2
1292,2015-02-24 03:00:00,36.71,3:51 AM,11.7,5.0,64.0,1014.4,16.1,WSW,11.1,-,,,Mostly Cloudy,240,2015-02-24 10:51:00<br />,2015-02-24 03:51:00,2,3
1293,2015-02-24 04:00:00,30.97,4:51 AM,11.1,4.4,63.0,1014.4,16.1,WSW,7.4,-,,,Mostly Cloudy,240,2015-02-24 11:51:00<br />,2015-02-24 04:51:00,2,4
1294,2015-02-24 05:00:00,26.71,5:51 AM,11.1,3.9,61.0,1014.7,16.1,SW,13.0,-,,,Scattered Clouds,230,2015-02-24 12:51:00<br />,2015-02-24 05:51:00,2,5
1295,2015-02-24 06:00:00,26.2,6:51 AM,11.1,3.9,61.0,1015.5,16.1,WSW,20.4,-,,,Mostly Cloudy,250,2015-02-24 13:51:00<br />,2015-02-24 06:51:00,2,6
1296,2015-02-24 07:00:00,26.12,7:51 AM,10.6,3.3,61.0,1015.5,16.1,West,7.4,-,,,Scattered Clouds,260,2015-02-24 14:51:00<br />,2015-02-24 07:51:00,2,7
1297,2015-02-24 08:00:00,30.06,8:51 AM,11.7,2.8,55.0,1016.1,16.1,West,22.2,-,,,Scattered Clouds,270,2015-02-24 15:51:00<br />,2015-02-24 08:51:00,2,8
1298,2015-02-24 09:00:00,28.7,9:51 AM,13.9,2.8,47.0,1016.1,16.1,West,18.5,-,,,Mostly Cloudy,280,2015-02-24 16:51:00<br />,2015-02-24 09:51:00,2,9
1299,2015-02-24 10:00:00,29.09,10:51 AM,13.9,2.8,47.0,1016.0,16.1,WNW,13.0,-,,,Scattered Clouds,300,2015-02-24 17:51:00<br />,2015-02-24 10:51:00,2,10
1300,2015-02-24 11:00:00,26.0,11:51 AM,15.0,2.2,42.0,1015.7,16.1,West,16.7,27.8,,,Scattered Clouds,270,2015-02-24 18:51:00<br />,2015-02-24 11:51:00,2,11
1301,2015-02-24 12:00:00,35.72,12:51 PM,17.8,2.8,37.0,1015.1,16.1,West,20.4,27.8,,,Partly Cloudy,270,2015-02-24 19:51:00<br />,2015-02-24 12:51:00,2,12
1302,2015-02-24 13:00:00,37.76,1:51 PM,17.8,1.1,33.0,1014.8,16.1,West,24.1,37.0,,,Scattered Clouds,260,2015-02-24 20:51:00<br />,2015-02-24 13:51:00,2,13
1303,2015-02-24 14:00:00,38.79,2:51 PM,18.3,0.6,31.0,1014.5,16.1,NW,37.0,42.6,,,Mostly Cloudy,310,2015-02-24 21:51:00<br />,2015-02-24 14:51:00,2,14
1304,2015-02-24 15:00:00,38.74,3:04 PM,17.2,1.1,34.0,1015.5,16.1,WNW,46.3,53.7,0.0,Rain,Light Rain,290,2015-02-24 22:04:00<br />,2015-02-24 15:04:00,2,15
1305,2015-02-24 16:00:00,40.94,4:51 PM,17.8,1.7,34.0,1015.1,16.1,SW,11.1,-,,,Scattered Clouds,230,2015-02-24 23:51:00<br />,2015-02-24 16:51:00,2,16
1306,2015-02-24 17:00:00,42.14,5:51 PM,17.8,1.1,33.0,1015.4,16.1,WSW,9.3,-,,,Scattered Clouds,240,2015-02-25 00:51:00<br />,2015-02-24 17:51:00,2,17
1307,2015-02-24 18:00:00,41.05,6:51 PM,17.8,0.6,31.0,1016.2,16.1,NNW,7.4,-,,,Partly Cloudy,340,2015-02-25 01:51:00<br />,2015-02-24 18:51:00,2,18
1308,2015-02-24 19:00:00,45.45,7:51 PM,15.0,3.3,46.0,1017.5,16.1,East,16.7,-,,,Partly Cloudy,80,2015-02-25 02:51:00<br />,2015-02-24 19:51:00,2,19
1309,2015-02-24 20:00:00,44.08,8:51 PM,13.9,5.0,55.0,1018.0,16.1,East,13.0,-,,,Partly Cloudy,90,2015-02-25 03:51:00<br />,2015-02-24 20:51:00,2,20
1310,2015-02-24 21:00:00,42.77,9:51 PM,13.3,4.4,55.0,1018.6,16.1,East,11.1,-,,,Partly Cloudy,80,2015-02-25 04:51:00<br />,2015-02-24 21:51:00,2,21
1311,2015-02-24 22:00:00,44.81,10:51 PM,12.8,4.4,57.0,1019.2,16.1,East,9.3,-,,,Clear,80,2015-02-25 05:51:00<br />,2015-02-24 22:51:00,2,22
